crf,preset,res,bitrate,vmaf,time
19,4,720,11663,95.067710,442.599
19,5,480,4230,95.156150,193.686
19,5,720,11778,95.060641,332.162
19,6,480,4829,95.244763,175.296
19,6,720,13893,95.029491,256.225
19,7,480,4824,95.009772,156.104
19,7,720,14330,94.884804,227.880
19,8,480,5171,95.026133,132.361
19,8,720,12910,94.511575,190.845
19,9,480,5298,94.500563,116.647
19,9,720,11850,94.014561,159.757
19,10,480,4799,94.165890,111.052
19,10,720,10513,93.331995,134.352
20,4,480,3821,95.037160,264.545
20,4,720,10679,94.878180,484.917
20,5,480,3939,95.000476,206.644
20,5,720,10836,94.870494,327.252
20,6,480,4359,95.047094,172.420
20,6,720,12535,94.800871,272.183
20,7,480,4374,94.801622,149.990
20,7,720,12898,94.639378,221.624
20,8,480,4711,94.819648,133.427
20,8,720,11752,94.257514,172.574
20,9,480,4902,94.315763,110.891
20,9,720,11033,93.778436,185.894
20,10,480,4516,94.000339,129.118
20,10,720,9790,93.094445,159.666
21,4,480,3598,94.916007,307.393
21,4,720,9867,94.701681,581.744
21,5,480,3706,94.878760,240.016
21,5,720,10045,94.700600,376.207
21,6,480,4066,94.904410,160.377
21,6,720,11607,94.641183,234.545
21,7,480,4088,94.668640,142.118
21,7,720,11938,94.472889,198.919
21,8,480,4404,94.660861,126.030
21,8,720,11081,94.084725,183.243
21,9,480,4591,94.142225,112.391
21,9,720,10361,93.596402,144.604
21,10,480,4264,93.842512,110.619
21,10,720,9261,92.911684,140.324
22,4,480,3378,94.789238,254.817
22,4,720,9106,94.539083,433.936
22,5,480,3480,94.740762,188.220
22,5,720,9266,94.522432,317.331
22,6,480,3793,94.763495,178.916
22,6,720,10742,94.472280,271.595
22,7,480,3822,94.521309,152.809
22,7,720,11017,94.286976,194.944
22,8,480,4123,94.510132,127.375
22,8,720,10387,93.886019,168.648
22,9,480,4343,94.030318,114.211
22,9,720,9663,93.342808,147.507
22,10,480,4061,93.699609,109.290
22,10,720,8667,92.655548,137.840
24,4,480,3027,94.534920,235.665
24,4,720,7850,94.171335,429.889
24,5,480,3101,94.468842,178.498
24,5,720,7969,94.144717,305.129
24,6,480,3353,94.468072,158.127
24,6,720,9208,94.111191,232.140
24,7,480,3376,94.230868,138.240
24,7,720,9439,93.904836,191.776
24,8,480,3641,94.210112,134.185
24,8,720,9120,93.497044,176.960
24,9,480,3882,93.727205,119.119
24,9,720,8470,92.936016,151.029
24,10,480,3701,93.385934,111.953
24,10,720,7706,92.224974,140.638
26,4,480,2550,94.122519,232.690
26,4,720,6246,93.571230,410.361
26,5,480,2610,94.024796,177.757
26,5,720,6365,93.509115,295.145
26,6,480,2762,94.014651,163.642
26,6,720,7215,93.486090,242.725
26,7,480,2782,93.755126,145.441
26,7,720,7357,93.236969,198.437
26,8,480,2999,93.706157,133.147
26,8,720,7283,92.817563,174.566
26,9,480,3231,93.185588,119.197
26,9,720,7088,92.308073,149.095
26,10,480,3158,92.916567,113.274
26,10,720,6588,91.596438,140.570
27,4,480,2374,93.923503,241.031
27,4,720,5689,93.297280,413.843
27,5,480,2426,93.818952,174.830
27,5,720,5798,93.219879,285.227
