crf,preset,res,bitrate,vmaf,time
19,8,480,626,97.003234,41.973
19,8,720,1107,96.743366,67.887
19,9,480,693,96.800761,33.440
19,9,720,1067,96.378660,52.912
19,10,480,707,96.690588,31.571
19,10,720,1002,95.996702,48.320
20,4,480,515,97.304425,94.172
20,4,720,959,97.233321,170.230
20,5,480,523,97.270592,74.603
20,5,720,973,97.210018,127.575
20,6,480,537,97.242555,64.677
20,6,720,1006,97.071028,98.028
20,7,480,555,97.009760,52.312
20,7,720,1120,96.900683,80.450
20,8,480,582,96.935849,42.455
20,8,720,1028,96.656484,71.573
20,9,480,648,96.734366,35.383
20,9,720,996,96.272953,53.808
20,10,480,661,96.619548,33.314
20,10,720,936,95.876877,51.114
21,4,480,486,97.265174,96.372
21,4,720,902,97.183239,172.196
21,5,480,493,97.227938,77.256
21,5,720,915,97.156659,134.540
21,6,480,507,97.202666,66.572
21,6,720,945,97.019097,100.736
21,7,480,523,96.970424,54.873
21,7,720,1049,96.837674,85.260
21,8,480,553,96.898134,46.206
21,8,720,975,96.603337,70.702
21,9,480,612,96.685382,36.906
21,9,720,941,96.212425,56.592
21,10,480,624,96.561512,30.867
21,10,720,886,95.802972,47.736
22,4,480,458,97.230810,95.559
22,4,720,850,97.134777,168.204
22,5,480,464,97.187671,77.212
22,5,720,862,97.102528,136.708
22,6,480,479,97.157821,63.173
22,6,720,891,96.971857,97.554
22,7,480,494,96.922948,51.794
22,7,720,981,96.774690,81.899
22,8,480,527,96.856443,42.289
22,8,720,924,96.545305,65.548
22,9,480,578,96.630025,33.012
22,9,720,886,96.127304,51.091
22,10,480,588,96.497784,30.426
22,10,720,833,95.686102,48.912
24,4,480,410,97.152170,98.132
24,4,720,755,97.035714,172.767
24,5,480,416,97.095389,77.491
24,5,720,767,96.992079,132.195
24,6,480,429,97.070597,66.455
24,6,720,788,96.863592,101.780
24,7,480,440,96.833649,55.622
24,7,720,862,96.645358,86.288
24,8,480,473,96.764916,45.268
24,8,720,827,96.418947,69.816
24,9,480,522,96.524544,36.163
24,9,720,796,95.974464,55.028
24,10,480,531,96.387369,34.193
24,10,720,749,95.506460,52.092
26,4,480,347,97.014664,99.721
26,4,720,632,96.856556,176.661
26,5,480,350,96.943502,77.958
26,5,720,639,96.797059,130.854
26,6,480,361,96.918706,66.853
26,6,720,654,96.671375,103.811
26,7,480,369,96.669375,56.801
26,7,720,705,96.414506,86.907
26,8,480,403,96.602456,46.537
26,8,720,698,96.197654,71.434
26,9,480,435,96.336237,38.272
26,9,720,682,95.744071,56.571
26,10,480,443,96.188389,36.171
26,10,720,645,95.245972,53.591
27,4,480,325,96.954050,103.536
27,4,720,587,96.780333,178.043
27,5,480,327,96.877696,76.188
27,5,720,592,96.711672,132.493
27,6,480,335,96.842318,66.500
27,6,720,605,96.580863,103.564
27,7,480,346,96.585938,54.727
27,7,720,651,96.312757,87.003
27,8,480,377,96.524213,46.700
27,8,720,654,96.100703,71.338
27,9,480,407,96.245586,38.091
27,9,720,632,95.615433,56.863
27,10,480,416,96.104813,35.728
27,10,720,602,95.115507,53.865
29,4,480,288,96.831563,104.655
29,4,720,515,96.626735,177.668
29,5,480,287,96.741903,76.615
29,5,720,518,96.546239,134.486
29,6,480,293,96.707420,65.780
29,6,720,526,96.412600,105.941
