crf,preset,res,bitrate,vmaf,time
27,10,480,14454,98.383308,3.434
27,10,720,30014,98.815938,5.414
29,4,480,8231,99.021245,18.461
29,4,720,19816,99.266458,25.647
29,5,480,8375,98.981753,11.935
29,5,720,20249,99.265363,18.019
29,6,480,10096,99.166888,8.861
29,6,720,24943,99.355681,12.543
29,7,480,10235,99.116134,7.646
29,7,720,25294,99.082646,10.295
29,8,480,10875,99.112739,6.783
29,8,720,26097,99.102019,8.494
29,9,480,12795,98.645169,4.585
29,9,720,25734,98.918468,6.370
29,10,480,12696,97.885444,3.536
29,10,720,26132,98.374384,5.243
30,4,480,7665,98.839265,17.784
30,4,720,18449,99.156073,25.109
30,5,480,7797,98.805898,12.798
30,5,720,18836,99.163699,18.378
30,6,480,9376,99.031863,7.853
30,6,720,23071,99.255341,11.794
30,7,480,9522,98.973435,7.683
30,7,720,23408,98.919419,10.635
30,8,480,10116,98.977270,6.543
30,8,720,24169,98.937010,8.777
30,9,480,11878,98.422241,4.196
30,9,720,23893,98.706220,6.264
30,10,480,11791,97.571512,3.376
30,10,720,24311,98.090247,5.139
31,4,480,6992,98.580062,17.188
31,4,720,16744,98.946525,24.479
31,5,480,7097,98.504720,11.820
31,5,720,17073,98.942521,17.220
31,6,480,8609,98.829052,8.894
31,6,720,21050,99.090149,11.883
31,7,480,8761,98.775307,7.518
31,7,720,21360,98.689951,10.270
31,8,480,9293,98.762721,6.418
31,8,720,22058,98.690781,8.670
31,9,480,10672,98.073905,3.812
31,9,720,21555,98.367852,6.066
31,10,480,10607,97.073551,3.182
31,10,720,22038,97.605396,4.757
33,4,480,5919,97.877757,16.343
33,4,720,14031,98.397800,26.210
33,5,480,5949,97.731413,12.742
33,5,720,14237,98.382436,16.731
33,6,480,7271,98.305860,9.670
33,6,720,17595,98.631421,12.107
33,7,480,7410,98.232002,7.702
33,7,720,17874,98.064630,10.200
33,8,480,7891,98.207964,6.084
33,8,720,18574,98.083269,8.427
33,9,480,9169,97.274306,3.894
33,9,720,18154,97.528890,5.676
33,10,480,9218,96.234099,3.277
33,10,720,18732,96.592226,5.320
34,4,480,5503,97.498911,19.356
34,4,720,12950,98.081716,23.750
34,5,480,5525,97.351829,11.779
34,5,720,13142,98.048015,17.769
34,6,480,6771,98.008763,8.750
34,6,720,16289,98.350183,12.368
34,7,480,6904,97.923473,7.076
34,7,720,16536,97.698625,9.965
34,8,480,7320,97.858249,6.216
34,8,720,17188,97.721679,8.345
34,9,480,8579,96.929931,4.014
34,9,720,16647,96.997394,6.124
34,10,480,8644,95.872003,3.261
34,10,720,17148,95.964872,5.151
37,4,480,4295,95.748578,16.976
37,4,720,9970,96.545105,25.786
37,5,480,4301,95.576712,12.351
37,5,720,10043,96.398082,17.017
37,6,480,5214,96.498063,8.712
37,6,720,12433,96.968427,12.657
37,7,480,5326,96.362409,7.414
37,7,720,12623,96.159047,10.265
37,8,480,5627,96.221817,6.148
37,8,720,13124,96.133708,7.623
37,9,480,6422,94.940453,3.664
37,9,720,12641,94.863537,5.498
37,10,480,6487,93.696985,3.371
37,10,720,13145,93.751954,4.777
39,4,480,3646,94.361310,16.831
39,4,720,8378,95.160117,26.395
39,5,480,3643,94.066666,11.014
39,5,720,8431,94.967246,16.848
39,6,480,4391,95.135039,8.613
39,6,720,10386,95.672398,12.888
39,7,480,4467,94.964190,7.383
39,7,720,10537,94.802149,9.310
39,8,480,4712,94.720407,5.871
39,8,720,10952,94.731724,8.175
39,9,480,5338,93.384945,3.934
39,9,720,10526,93.101028,5.560
39,10,480,5383,92.035534,3.369
39,10,720,10967,91.990116,4.728
41,4,480,3090,92.857333,18.358
41,4,720,6889,93.582476,31.714
41,5,480,3108,92.562206,11.085
41,5,720,7071,93.350682,17.224
41,6,480,3700,93.607633,8.114
41,6,720,8576,94.134707,12.384
41,7,480,3765,93.363613,6.502
41,7,720,8844,93.166141,9.858
41,8,480,3891,93.219403,6.333
41,8,720,9203,93.118388,7.582
41,9,480,4485,91.663941,3.778
41,9,720,8719,91.049368,6.264
41,10,480,4547,90.399487,4.415
41,10,720,9024,89.837316,4.823
43,4,480,2654,91.294366,18.837
43,4,720,5908,91.806217,30.535
43,5,480,2668,90.968124,10.667
43,5,720,5989,91.554018,18.087
43,6,480,3099,91.881092,7.974
43,6,720,7127,92.248360,12.460
43,7,480,3153,91.595570,6.718
43,7,720,7337,91.236683,9.800
43,8,480,3267,91.472506,5.645
43,8,720,7662,91.139817,7.582
43,9,480,3839,89.875746,3.765
43,9,720,7207,88.718579,5.387
43,10,480,3924,88.773621,3.419
43,10,720,7439,87.510838,4.689
44,4,480,2460,90.445945,20.469
44,4,720,5442,90.910884,32.748
44,5,480,2471,90.179352,13.821
44,5,720,5497,90.622439,18.651
44,6,480,2833,91.031129,8.121
44,6,720,6497,91.293977,13.223
44,7,480,2893,90.690936,6.950
44,7,720,6681,90.229809,10.643
44,8,480,2998,90.584409,7.182
44,8,720,6970,90.114265,8.447
44,9,480,3510,88.759217,4.023
44,9,720,6556,87.478124,6.443
44,10,480,3595,87.831433,3.735
44,10,720,6750,86.298357,5.302
45,4,480,2295,89.714437,23.316
45,4,720,4998,89.973876,34.417
45,5,480,2294,89.323667,12.836
45,5,720,5062,89.647303,19.169
45,6,480,2598,90.065841,8.464
45,6,720,5915,90.205471,12.475
45,7,480,2650,89.744857,6.692
45,7,720,6072,89.081312,10.120
45,8,480,2760,89.659103,6.563
45,8,720,6348,88.994285,8.013
45,9,480,3205,87.593137,3.554
45,9,720,5932,85.951043,5.222
45,10,480,3293,86.831759,3.449
45,10,720,6100,84.949696,4.765
46,4,480,2147,88.957874,21.869
46,4,720,4635,88.964579,33.152
46,5,480,2150,88.621920,11.557
46,5,720,4676,88.629965,19.747
46,6,480,2393,89.114258,9.008
46,6,720,5391,89.061673,12.733
46,7,480,2437,88.799251,6.951
46,7,720,5529,87.911804,8.831
46,8,480,2557,88.732902,5.608
46,8,720,5814,87.847738,7.311
46,9,480,2937,86.524820,3.485
46,9,720,5426,84.805078,5.001
46,10,480,3011,85.771251,3.308
46,10,720,5564,83.684462,4.415
47,4,480,2023,88.237266,19.745
47,4,720,4313,88.073608,32.679
47,5,480,2019,87.838275,13.444
47,5,720,4351,87.705443,20.880
47,6,480,2214,88.237485,8.626
47,6,720,4950,87.971265,11.984
47,7,480,2256,87.887858,6.294
47,7,720,5068,86.783929,9.159
47,8,480,2373,87.797407,5.701
47,8,720,5344,86.705040,7.470
47,9,480,2711,85.716036,3.551
47,9,720,4926,83.472433,5.198
47,10,480,2773,84.667072,3.366
47,10,720,5043,82.254096,4.709
48,4,480,1903,87.440169,19.482
48,4,720,4010,87.096743,31.872
48,5,480,1900,87.096907,11.825
48,5,720,4041,86.694448,18.837
48,6,480,2047,87.259504,8.450
48,6,720,4517,86.733514,11.950
48,7,480,2078,86.869745,6.676
48,7,720,4620,85.540628,8.989
48,8,480,2193,86.814749,6.418
48,8,720,4878,85.475411,7.659
48,9,480,2476,84.554901,3.686
48,9,720,4446,81.900737,5.215
48,10,480,2519,83.420093,3.374
48,10,720,4535,80.737803,4.378
49,4,480,1776,86.689794,23.987
49,4,720,3716,86.360351,40.502
49,5,480,1791,86.254890,11.069
49,5,720,3754,85.752573,18.775
49,6,480,1898,86.305678,8.193
49,6,720,4137,85.725429,13.782
49,7,480,1929,85.931872,7.559
49,7,720,4238,84.415559,10.516
49,8,480,2049,85.913066,6.074
49,8,720,4509,84.353923,7.557
49,9,480,2264,83.387573,3.932
49,9,720,4045,80.435474,5.855
49,10,480,2293,82.165170,3.304
49,10,720,4116,79.251603,5.545
18,4,1080,82495,99.723360,48.211
18,5,1080,86661,99.729840,29.059
18,6,1080,103051,99.766235,21.259
18,7,1080,104926,99.715775,17.999
18,8,1080,103642,99.707528,13.660
18,9,1080,98433,99.647851,11.569
18,10,1080,97551,99.525884,9.596
50,4,1080,6845,85.079504,63.212
50,5,1080,6857,84.298919,32.479
50,6,1080,7649,84.861622,21.225
50,7,1080,7772,83.905812,15.635
50,8,1080,8328,83.880949,10.806
